"logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","gene","direction"
-1.05250974666215,-1.23214826890077,-0.872871224423518,6.5588448531703,-12.3161701911215,3.65093002152596e-10,3.41434975613108e-07,13.4700679742189,"HBA1","Down"
-1.62645645355654,-1.91747270708874,-1.33544020002435,1.32608905238773,-11.7482782436554,7.76909658908408e-10,5.73604668166692e-07,12.762450067127,"CPXM1","Down"
-0.685532457022322,-0.814302585801309,-0.556762328243336,7.42539341843188,-11.1869877697841,1.59902325879059e-09,9.34629094763097e-07,12.0794183432716,"HBG1","Down"
-0.678618102082412,-0.80874081740273,-0.548495386762094,5.78935004366861,-10.9587475018174,2.20420218452003e-09,1.23682192977788e-06,11.7743805281751,"PGGHG","Down"
-1.05235664182728,-1.28785367152281,-0.816859612131746,5.39539740539296,-9.39348057670907,2.48176911731809e-08,8.49128223847271e-06,9.44999560475789,"HBA2","Down"
-1.11456917024664,-1.36473227889962,-0.864406061593647,5.04508131858295,-9.36553928795497,2.59515960372393e-08,8.55125433057628e-06,9.40667280064425,"HIST2H2BE","Down"
-0.935281328058459,-1.14920017526956,-0.721362480847354,0.628305487868099,-9.19056569355,3.44008567563706e-08,1.06419903831581e-05,9.1330677554239,"TMEM272","Down"
-0.652466922567426,-0.802271535778735,-0.502662309356116,8.13878992995296,-9.1555057783334,3.64153411316938e-08,1.08688171360724e-05,9.07776271211487,"HBG2","Down"
-0.807178143562073,-0.998284767950661,-0.616071519173484,4.51589789967575,-8.87856301499084,5.73796575208071e-08,1.49059599204052e-05,8.6351715733018,"FGFR3","Down"
-0.877220596273384,-1.08535427709406,-0.669086915452712,4.49685026112838,-8.85962794377634,5.92115811154202e-08,1.51021829070385e-05,8.60453620913844,"HEMGN","Down"
-0.693744761731843,-0.86073984553927,-0.526749677924415,5.12508605293482,-8.73263000682352,7.31882869760133e-08,1.80120226263073e-05,8.39781202539286,"ZNF672","Down"
-1.11675303548125,-1.38716659492722,-0.846339476035274,0.621598689108984,-8.68115890525949,7.97972888298678e-08,1.86566061284231e-05,8.31340510095388,"DNAJB3","Down"
-1.00759582961222,-1.25381674186737,-0.761374917357069,3.49158652146829,-8.6022181971284,9.11696384507738e-08,2.06278659385073e-05,8.18324815891774,"HIST1H2AD","Down"
-0.590329008860548,-0.735263418228048,-0.445394599493049,6.89086644956467,-8.5619295317261,9.76137754702179e-08,2.15020160097331e-05,8.11649124161764,"HMBS","Down"
-1.1411092698209,-1.43290237084937,-0.849316168792426,0.871150086528339,-8.22055696116653,1.75551067148658e-07,3.6215152499432e-05,7.54183268334631,"TBX10","Down"
-1.20587155372275,-1.51725289426577,-0.894490213179721,2.55059278749531,-8.14062024085152,2.01847699956516e-07,4.04502790712858e-05,7.40491752794655,"DEPP1","Down"
-0.464157236932278,-0.586234627372413,-0.342079846492142,6.18960270536211,-7.98947949874599,2.54147086414278e-07,4.95163240030485e-05,7.1754902689322,"PCCB","Down"
-0.748800055127022,-0.948361500891237,-0.549238609362808,8.28162703020057,-7.8874797118439,3.15769655083265e-07,5.98596854257843e-05,6.96538381609074,"HBE1","Down"
-0.58811053250468,-0.747178113129393,-0.429042951879967,4.23533673162892,-7.76901355659677,3.77327427098856e-07,6.8742196718737e-05,6.78694385388465,"ATPAF2","Down"
-0.599161191084303,-0.761083788030027,-0.437238594138578,5.26063080958137,-7.77830993368346,3.8398137061324e-07,6.90575726533658e-05,6.77301779181914,"UROS","Down"
-0.74677493609775,-0.94887365065567,-0.54467622153983,3.80960558617638,-7.76739178191,3.91599957661878e-07,6.9536255773175e-05,6.75368546264382,"HIST1H2BG","Down"
-0.625499668613654,-0.802877716495291,-0.448121620732016,5.44640531539397,-7.41269689200472,7.47797732436368e-07,0.00012197798361183,6.11633627103785,"RAD54L","Down"
-0.602443584051628,-0.775946960157449,-0.428940207945806,3.0015758238321,-7.29620539475602,9.00047788244392e-07,0.000137237721451004,5.9301755222243,"GBGT1","Down"
